th_lat,th_long,pH_H2O,N,P,K
45.91535,-0.4014232,7.72,3.5,30.1,378.1
45.91535,-0.4014232,7.72,3.5,30.1,378.1
45.91535,-0.4014232,7.72,3.5,30.1,378.1
46.04005,-0.425595,7.85,3.7,47,400.3
46.04005,-0.425595,7.85,3.7,47,400.3
46.04005,-0.425595,7.85,3.7,47,400.3
46.04005,-0.425595,7.85,3.7,47,400.3
46.04005,-0.425595,7.85,3.7,47,400.3
46.71671,-0.5593765,5.63,1.7,17.6,108.7
46.71671,-0.5593765,5.63,1.7,17.6,108.7
46.71671,-0.5593765,5.63,1.7,17.6,108.7
46.71671,-0.5593765,5.63,1.7,17.6,108.7
46.71671,-0.5593765,5.63,1.7,17.6,108.7
46.8769,-0.5917095,6.31,1.4,47.7,210.7
46.8769,-0.5917095,6.31,1.4,47.7,210.7
46.8769,-0.5917095,6.31,1.4,47.7,210.7
46.8769,-0.5917095,6.31,1.4,47.7,210.7
46.8769,-0.5917095,6.31,1.4,47.7,210.7
46.18507,-0.4277225,7.19,6,< LOD,296.2
46.18507,-0.4277225,7.19,6,< LOD,296.2
46.18507,-0.4277225,7.19,6,< LOD,296.2
46.18507,-0.4277225,7.19,6,< LOD,296.2
46.66586,-0.5227537,5.98,2.2,32.9,119.2
46.66586,-0.5227537,5.98,2.2,32.9,119.2
46.66586,-0.5227537,5.98,2.2,32.9,119.2
46.66586,-0.5227537,5.98,2.2,32.9,119.2
46.66586,-0.5227537,5.98,2.2,32.9,119.2
45.18951,-0.2122488,4.3,1.4,< LOD,35.8
45.18951,-0.2122488,4.3,1.4,< LOD,35.8
45.18951,-0.2122488,4.3,1.4,< LOD,35.8
45.18951,-0.2122488,4.3,1.4,< LOD,35.8
45.79562,-0.3264034,7.24,2.9,30.8,914.8
45.79562,-0.3264034,7.24,2.9,30.8,914.8
45.79562,-0.3264034,7.24,2.9,30.8,914.8
45.79562,-0.3264034,7.24,2.9,30.8,914.8
46.22322,-0.4089925,7.81,4.1,30.6,496
46.22322,-0.4089925,7.81,4.1,30.6,496
46.22322,-0.4089925,7.81,4.1,30.6,496
46.22322,-0.4089925,7.81,4.1,30.6,496
46.02976,-0.3453236,7.68,4,51.8,579.5
46.02976,-0.3453236,7.68,4,51.8,579.5
46.02976,-0.3453236,7.68,4,51.8,579.5
46.02976,-0.3453236,7.68,4,51.8,579.5
46.02976,-0.3453236,7.68,4,51.8,579.5
46.35041,-0.407648,7.73,4,72.4,460
46.35041,-0.407648,7.73,4,72.4,460
46.35041,-0.407648,7.73,4,72.4,460
46.35041,-0.407648,7.73,4,72.4,460
46.35041,-0.407648,7.73,4,72.4,460
45.60453,-0.2382889,7.68,2,30.4,646.8
45.60453,-0.2382889,7.68,2,30.4,646.8
45.60453,-0.2382889,7.68,2,30.4,646.8
45.60453,-0.2382889,7.68,2,30.4,646.8
45.60453,-0.2382889,7.68,2,30.4,646.8
46.7625,-0.4627524,5.98,1.3,27.6,147.5
46.7625,-0.4627524,5.98,1.3,27.6,147.5
46.7625,-0.4627524,5.98,1.3,27.6,147.5
46.7625,-0.4627524,5.98,1.3,27.6,147.5
46.37324,-0.3596069,7.8,3.7,21.6,221.8
46.37324,-0.3596069,7.8,3.7,21.6,221.8
46.37324,-0.3596069,7.8,3.7,21.6,221.8
46.37324,-0.3596069,7.8,3.7,21.6,221.8
46.37324,-0.3596069,7.8,3.7,21.6,221.8
46.945586363,-0.44633653,6.5,1.2,18,71
46.94559,-0.4463365,6.5,1.2,18,71
46.94559,-0.4463365,6.5,1.2,18,71
46.94559,-0.4463365,6.5,1.2,18,71
46.94559,-0.4463365,6.5,1.2,18,71
45.3801,-0.1189347,6.11,1.2,17.3,62
45.3801,-0.1189347,6.11,1.2,17.3,62
45.3801,-0.1189347,6.11,1.2,17.3,62
45.3801,-0.1189347,6.11,1.2,17.3,62
45.3801,-0.1189347,6.11,1.2,17.3,62
45.54059,-0.1487265,8.18,1.1,25.3,371.8
45.54059,-0.1487265,8.18,1.1,25.3,371.8
45.54059,-0.1487265,8.18,1.1,25.3,371.8
45.54059,-0.1487265,8.18,1.1,25.3,371.8
46.27135,-0.2873666,7.43,4.7,43.1,307.6
46.27135,-0.2873666,7.43,4.7,43.1,307.6
46.27135,-0.2873666,7.43,4.7,43.1,307.6
46.27135,-0.2873666,7.43,4.7,43.1,307.6
46.27135,-0.2873666,7.43,4.7,43.1,307.6
46.66322,-0.3637917,6.59,2.8,72.6,205.5
46.66322,-0.3637917,6.59,2.8,72.6,205.5
46.66322,-0.3637917,6.59,2.8,72.6,205.5
46.66322,-0.3637917,6.59,2.8,72.6,205.5
46.66322,-0.3637917,6.59,2.8,72.6,205.5
45.50737,-0.1167145,7.77,2.2,29.4,1429.5
45.50737,-0.1167145,7.77,2.2,29.4,1429.5
45.50737,-0.1167145,7.77,2.2,29.4,1429.5
45.50737,-0.1167145,7.77,2.2,29.4,1429.5
46.14911,-0.2376859,7.67,2.8,25.8,269.5
46.14911,-0.2376859,7.67,2.8,25.8,269.5
46.14911,-0.2376859,7.67,2.8,25.8,269.5
46.14911,-0.2376859,7.67,2.8,25.8,269.5
46.14911,-0.2376859,7.67,2.8,25.8,269.5
45.70596,-0.1278228,7.96,2.9,52.3,1038.5
45.70596,-0.1278228,7.96,2.9,52.3,1038.5
45.70596,-0.1278228,7.96,2.9,52.3,1038.5
45.70596,-0.1278228,7.96,2.9,52.3,1038.5
45.70596,-0.1278228,7.96,2.9,52.3,1038.5
46.2585,-0.2324945,7.47,3.5,72.5,319.8
46.2585,-0.2324945,7.47,3.5,72.5,319.8
46.2585,-0.2324945,7.47,3.5,72.5,319.8
46.2585,-0.2324945,7.47,3.5,72.5,319.8
46.2585,-0.2324945,7.47,3.5,72.5,319.8
46.70385,-0.3189591,6.39,1.6,17,142
46.70385,-0.3189591,6.39,1.6,17,142
46.70385,-0.3189591,6.39,1.6,17,142
46.70385,-0.3189591,6.39,1.6,17,142
46.70385,-0.3189591,6.39,1.6,17,142
45.24469,-0.01687995,5.38,1.1,< LOD,49.7
45.24469,-0.01687995,5.38,1.1,< LOD,49.7
45.24469,-0.01687995,5.38,1.1,< LOD,49.7
45.24469,-0.01687995,5.38,1.1,< LOD,49.7
45.40523,-0.04625605,7.22,1.5,21.8,340.4
45.40523,-0.04625605,7.22,1.5,21.8,340.4
45.40523,-0.04625605,7.22,1.5,21.8,340.4
45.40523,-0.04625605,7.22,1.5,21.8,340.4
45.40523,-0.04625605,7.22,1.5,21.8,340.4
47.009074272,-0.352757804,6.23,2.9,10.9,73.5
47.00907,-0.3527578,6.23,2.9,10.9,73.5
47.00907,-0.3527578,6.23,2.9,10.9,73.5
47.00907,-0.3527578,6.23,2.9,10.9,73.5
47.00907,-0.3527578,6.23,2.9,10.9,73.5
45.28278,0.001885336,7.72,2.2,24,427.7
45.28278,0.001885336,7.72,2.2,24,427.7
45.28278,0.001885336,7.72,2.2,24,427.7
45.28278,0.001885336,7.72,2.2,24,427.7
45.28278,0.001885336,7.72,2.2,24,427.7
45.92478,-0.1168852,7.75,3.1,38.9,315.3
45.92478,-0.1168852,7.75,3.1,38.9,315.3
45.92478,-0.1168852,7.75,3.1,38.9,315.3
45.92478,-0.1168852,7.75,3.1,38.9,315.3
45.92478,-0.1168852,7.75,3.1,38.9,315.3
46.815694529,-0.288026538,5.56,2.8,23.6,54.2
46.81569,-0.2880265,5.56,2.8,23.6,54.2
46.81569,-0.2880265,5.56,2.8,23.6,54.2
46.81569,-0.2880265,5.56,2.8,23.6,54.2
46.81569,-0.2880265,5.56,2.8,23.6,54.2
46.15896,-0.1350029,6.62,1.9,30,243.9
46.15896,-0.1350029,6.62,1.9,30,243.9
46.15896,-0.1350029,6.62,1.9,30,243.9
46.15896,-0.1350029,6.62,1.9,30,243.9
46.15896,-0.1350029,6.62,1.9,30,243.9
46.31935,-0.1655324,6.39,3.8,< LOD,124.6
46.31935,-0.1655324,6.39,3.8,< LOD,124.6
46.31935,-0.1655324,6.39,3.8,< LOD,124.6
46.31935,-0.1655324,6.39,3.8,< LOD,124.6
46.31935,-0.1655324,6.39,3.8,< LOD,124.6
46.53317,-0.2066077,4.54,1.2,< LOD,48.4
46.53317,-0.2066077,4.54,1.2,< LOD,48.4
46.60443,-0.2203943,6.37,2.4,32.8,101
46.60443,-0.2203943,6.37,2.4,32.8,101
46.60443,-0.2203943,6.37,2.4,32.8,101
46.60443,-0.2203943,6.37,2.4,32.8,101
46.60443,-0.2203943,6.37,2.4,32.8,101
47.06999,-0.2850739,7.43,1.2,27.8,206
47.06999,-0.2850739,7.43,1.2,27.8,206
47.06999,-0.2850739,7.43,1.2,27.8,206
47.06999,-0.2850739,7.43,1.2,27.8,206
45.8786,-0.03021546,7.75,3.1,26.4,480
45.8786,-0.03021546,7.75,3.1,26.4,480
45.8786,-0.03021546,7.75,3.1,26.4,480
45.8786,-0.03021546,7.75,3.1,26.4,480
45.8786,-0.03021546,7.75,3.1,26.4,480
46.03906,-0.06018175,7.92,4,31.9,801.8
46.03906,-0.06018175,7.92,4,31.9,801.8
46.03906,-0.06018175,7.92,4,31.9,801.8
46.03906,-0.06018175,7.92,4,31.9,801.8
46.03906,-0.06018175,7.92,4,31.9,801.8
46.3599,-0.1208116,7.19,4.3,65.6,355.5
46.3599,-0.1208116,7.19,4.3,65.6,355.5
46.3599,-0.1208116,7.19,4.3,65.6,355.5
46.3599,-0.1208116,7.19,4.3,65.6,355.5
46.3599,-0.1208116,7.19,4.3,65.6,355.5
46.716259327,-0.189289121,5.46,3.3,41,261.1
46.71626,-0.1892891,5.46,3.3,41,261.1
46.71626,-0.1892891,5.46,3.3,41,261.1
46.71626,-0.1892891,5.46,3.3,41,261.1
46.71626,-0.1892891,5.46,3.3,41,261.1
46.87658,-0.2204929,6.58,3,21,224.5
46.87658,-0.2204929,6.58,3,21,224.5
46.87658,-0.2204929,6.58,3,21,224.5
46.87658,-0.2204929,6.58,3,21,224.5
46.87658,-0.2204929,6.58,3,21,224.5
45.52431,0.06094568,7.85,2,21,496.3
45.52431,0.06094568,7.85,2,21,496.3
45.52431,0.06094568,7.85,2,21,496.3
45.52431,0.06094568,7.85,2,21,496.3
45.52431,0.06094568,7.85,2,21,496.3
47.0062,-0.1927744,7.07,1.6,37.35,228.25
47.0062,-0.1927744,7.07,1.6,37.35,228.25
47.0062,-0.1927744,7.07,1.6,37.35,228.25
47.0062,-0.1927744,7.07,1.6,37.35,228.25
47.0062,-0.1927744,7.07,1.6,37.35,228.25
46.01066,0.02332109,7.74,5.6,24.6,566.4
46.01066,0.02332109,7.74,5.6,24.6,566.4
46.01066,0.02332109,7.74,5.6,24.6,566.4
46.01066,0.02332109,7.74,5.6,24.6,566.4
46.01066,0.02332109,7.74,5.6,24.6,566.4
45.31736,0.1756641,6.96,1.1,16.3,68.4
45.31736,0.1756641,6.96,1.1,16.3,68.4
45.31736,0.1756641,6.96,1.1,16.3,68.4
45.31736,0.1756641,6.96,1.1,16.3,68.4
45.31736,0.1756641,6.96,1.1,16.3,68.4
45.959573004,0.058831696,7.69,3.1,62.7,408.4
45.95957,0.0588317,7.69,3.1,62.7,408.4
45.95957,0.0588317,7.69,3.1,62.7,408.4
45.95957,0.0588317,7.69,3.1,62.7,408.4
45.95957,0.0588317,7.69,3.1,62.7,408.4
46.280512009,-0.000942943,6.82,2,12.2,177
46.28051,-0.000942943,6.82,2,12.2,177
46.28051,-0.000942943,6.82,2,12.2,177
46.28051,-0.000942943,6.82,2,12.2,177
46.28051,-0.000942943,6.82,2,12.2,177
46.69044,-0.07868068,7.23,2.3,38.9,318.3
46.69044,-0.07868068,7.23,2.3,38.9,318.3
46.69044,-0.07868068,7.23,2.3,38.9,318.3
46.69044,-0.07868068,7.23,2.3,38.9,318.3
46.69044,-0.07868068,7.23,2.3,38.9,318.3
46.06897,0.06464797,7.81,3.4,39.4,298.7
46.06897,0.06464797,7.81,3.4,39.4,298.7
46.06897,0.06464797,7.81,3.4,39.4,298.7
46.06897,0.06464797,7.81,3.4,39.4,298.7
46.06897,0.06464797,7.81,3.4,39.4,298.7
45.786,0.1426615,7.98,2,< LOD,241.2
45.786,0.1426615,7.98,2,< LOD,241.2
45.786,0.1426615,7.98,2,< LOD,241.2
45.786,0.1426615,7.98,2,< LOD,241.2
46.16053,0.07377493,7.51,3.9,18.8,423.5
46.16053,0.07377493,7.51,3.9,18.8,423.5
46.16053,0.07377493,7.51,3.9,18.8,423.5
46.16053,0.07377493,7.51,3.9,18.8,423.5
46.16053,0.07377493,7.51,3.9,18.8,423.5
46.837863401,-0.05408129,7.45,2.7,45,352.6
46.83786,-0.05408129,7.45,2.7,45,352.6
46.83786,-0.05408129,7.45,2.7,45,352.6
46.83786,-0.05408129,7.45,2.7,45,352.6
45.37798,0.2420347,7.48,2,< LOD,293.9
45.37798,0.2420347,7.48,2,< LOD,293.9
45.37798,0.2420347,7.48,2,< LOD,293.9
45.37798,0.2420347,7.48,2,< LOD,293.9
45.37798,0.2420347,7.48,2,< LOD,293.9
45.7527,0.1746532,7.79,4.1,11.2,270.3
45.7527,0.1746532,7.79,4.1,11.2,270.3
45.7527,0.1746532,7.79,4.1,11.2,270.3
45.7527,0.1746532,7.79,4.1,11.2,270.3
45.7527,0.1746532,7.79,4.1,11.2,270.3
45.91324,0.1454053,7.75,2.5,10.7,368.6
45.91324,0.1454053,7.75,2.5,10.7,368.6
45.91324,0.1454053,7.75,2.5,10.7,368.6
45.91324,0.1454053,7.75,2.5,10.7,368.6
45.91324,0.1454053,7.75,2.5,10.7,368.6
46.07376,0.1159318,6.95,5,22.3,303.6
46.07376,0.1159318,6.95,5,22.3,303.6
46.07376,0.1159318,6.95,5,22.3,303.6
46.07376,0.1159318,6.95,5,22.3,303.6
45.48741,0.2482808,7.56,2.7,18.8,169.4
45.48741,0.2482808,7.56,2.7,18.8,169.4
45.48741,0.2482808,7.56,2.7,18.8,169.4
45.48741,0.2482808,7.56,2.7,18.8,169.4
45.48741,0.2482808,7.56,2.7,18.8,169.4
45.6837,0.2130452,7.27,4.7,< LOD,282
45.6837,0.2130452,7.27,4.7,< LOD,282
45.6837,0.2130452,7.27,4.7,< LOD,282
46.0048,0.1546711,7.78,3.3,14.3,496.5
46.0048,0.1546711,7.78,3.3,14.3,496.5
46.0048,0.1546711,7.78,3.3,14.3,496.5
46.0048,0.1546711,7.78,3.3,14.3,496.5
46.0048,0.1546711,7.78,3.3,14.3,496.5
46.931817574,-0.01912209,7.83,3,22.2,216.5
46.93182,-0.01912209,7.83,3,22.2,216.5
46.93182,-0.01912209,7.83,3,22.2,216.5
46.93182,-0.01912209,7.83,3,22.2,216.5
46.93182,-0.01912209,7.83,3,22.2,216.5
46.41734,0.1045671,7.27,2.7,50.5,397.2
46.41734,0.1045671,7.27,2.7,50.5,397.2
46.41734,0.1045671,7.27,2.7,50.5,397.2
46.41734,0.1045671,7.27,2.7,50.5,397.2
46.41734,0.1045671,7.27,2.7,50.5,397.2
46.57779,0.07452785,6.61,1.1,36.9,182.9
46.57779,0.07452785,6.61,1.1,36.9,182.9
46.57779,0.07452785,6.61,1.1,36.9,182.9
46.57779,0.07452785,6.61,1.1,36.9,182.9
46.57779,0.07452785,6.61,1.1,36.9,182.9
46.72279,0.07358084,7.86,3.4,13.1,312.9
46.72279,0.07358084,7.86,3.4,13.1,312.9
46.72279,0.07358084,7.86,3.4,13.1,312.9
46.72279,0.07358084,7.86,3.4,13.1,312.9
46.72279,0.07358084,7.86,3.4,13.1,312.9
45.90487,0.2509287,7.77,1.9,43.3,345.8
45.90487,0.2509287,7.77,1.9,43.3,345.8
45.90487,0.2509287,7.77,1.9,43.3,345.8
45.90487,0.2509287,7.77,1.9,43.3,345.8
45.90487,0.2509287,7.77,1.9,43.3,345.8
46.06543,0.221777,7.38,2,31.9,170.4
46.06543,0.221777,7.38,2,31.9,170.4
46.06543,0.221777,7.38,2,31.9,170.4
46.06543,0.221777,7.38,2,31.9,170.4
46.06543,0.221777,7.38,2,31.9,170.4
46.1011,0.2152682,6.41,1.7,18.1,146.4
46.1011,0.2152682,6.41,1.7,18.1,146.4
46.1011,0.2152682,6.41,1.7,18.1,146.4
46.1011,0.2152682,6.41,1.7,18.1,146.4
46.1011,0.2152682,6.41,1.7,18.1,146.4
46.79649,0.08608341,7.48,4.2,82.2,631.3
46.79649,0.08608341,7.48,4.2,82.2,631.3
46.79649,0.08608341,7.48,4.2,82.2,631.3
46.79649,0.08608341,7.48,4.2,82.2,631.3
46.90343,0.06581905,7.79,2.4,< LOD,251.8
46.90343,0.06581905,7.79,2.4,< LOD,251.8
46.90343,0.06581905,7.79,2.4,< LOD,251.8
46.90343,0.06581905,7.79,2.4,< LOD,251.8
46.90343,0.06581905,7.79,2.4,< LOD,251.8
47.028173744,0.04204314,7.5,2.1,21.1,1400.1
47.02817,0.04204314,7.5,2.1,21.1,1400.1
47.02817,0.04204314,7.5,2.1,21.1,1400.1
47.02817,0.04204314,7.5,2.1,21.1,1400.1
47.02817,0.04204314,7.5,2.1,21.1,1400.1
45.98094,0.2892092,6.36,2.6,10.7,98
45.98094,0.2892092,6.36,2.6,10.7,98
45.98094,0.2892092,6.36,2.6,10.7,98
45.98094,0.2892092,6.36,2.6,10.7,98
45.98094,0.2892092,6.36,2.6,10.7,98
46.46253,0.2012218,5.64,1.3,11.5,81.7
46.46253,0.2012218,5.64,1.3,11.5,81.7
46.46253,0.2012218,5.64,1.3,11.5,81.7
46.46253,0.2012218,5.64,1.3,11.5,81.7
46.46253,0.2012218,5.64,1.3,11.5,81.7
46.4114,0.2369068,7.22,2.1,28.3,294.6
46.4114,0.2369068,7.22,2.1,28.3,294.6
46.4114,0.2369068,7.22,2.1,28.3,294.6
46.4114,0.2369068,7.22,2.1,28.3,294.6
46.4114,0.2369068,7.22,2.1,28.3,294.6
45.8964,0.3564157,7.03,2.8,18.4,141.2
45.8964,0.3564157,7.03,2.8,18.4,141.2
45.8964,0.3564157,7.03,2.8,18.4,141.2
45.8964,0.3564157,7.03,2.8,18.4,141.2
45.8964,0.3564157,7.03,2.8,18.4,141.2
46.77039,0.1967186,7.73,2.5,21.6,401.1
46.77039,0.1967186,7.73,2.5,21.6,401.1
46.77039,0.1967186,7.73,2.5,21.6,401.1
46.77039,0.1967186,7.73,2.5,21.6,401.1
46.77039,0.1967186,7.73,2.5,21.6,401.1
47.09125,0.136333,6.37,0.9,19.6,103.3
47.09125,0.136333,6.37,0.9,19.6,103.3
47.09125,0.136333,6.37,0.9,19.6,103.3
47.09125,0.136333,6.37,0.9,19.6,103.3
47.09125,0.136333,6.37,0.9,19.6,103.3
46.88446,0.2547996,7.69,1.7,32,264.1
46.88446,0.2547996,7.69,1.7,32,264.1
46.88446,0.2547996,7.69,1.7,32,264.1
46.88446,0.2547996,7.69,1.7,32,264.1
46.88446,0.2547996,7.69,1.7,32,264.1
45.78073,0.4807504,6.34,3,24.8,188.7
45.78073,0.4807504,6.34,3,24.8,188.7
45.78073,0.4807504,6.34,3,24.8,188.7
45.78073,0.4807504,6.34,3,24.8,188.7
47.01162,0.2575871,7.59,2,28.9,235
47.01162,0.2575871,7.59,2,28.9,235
47.01162,0.2575871,7.59,2,28.9,235
47.01162,0.2575871,7.59,2,28.9,235
47.01162,0.2575871,7.59,2,28.9,235
46.92483,0.3002682,7.08,0.8,30.9,132.9
46.92483,0.3002682,7.08,0.8,30.9,132.9
46.92483,0.3002682,7.08,0.8,30.9,132.9
46.92483,0.3002682,7.08,0.8,30.9,132.9
46.92483,0.3002682,7.08,0.8,30.9,132.9
46.28735,0.4690512,7.05,1.3,21.8,148
46.28735,0.4690512,7.05,1.3,21.8,148
46.28735,0.4690512,7.05,1.3,21.8,148
46.28735,0.4690512,7.05,1.3,21.8,148
46.28735,0.4690512,7.05,1.3,21.8,148
45.95055,0.5547779,6.09,1.7,10.5,42.8
45.95055,0.5547779,6.09,1.7,10.5,42.8
45.95055,0.5547779,6.09,1.7,10.5,42.8
45.95055,0.5547779,6.09,1.7,10.5,42.8
45.95055,0.5547779,6.09,1.7,10.5,42.8
45.72072173,0.620746523,5.6,1.4,< LOD,29.5
45.72072,0.6207465,5.6,1.4,< LOD,29.5
45.72072,0.6207465,5.6,1.4,< LOD,29.5
45.72072,0.6207465,5.6,1.4,< LOD,29.5
45.72072,0.6207465,5.6,1.4,< LOD,29.5
45.98853,0.5741303,5.81,1.9,< LOD,65.2
45.98853,0.5741303,5.81,1.9,< LOD,65.2
45.98853,0.5741303,5.81,1.9,< LOD,65.2
45.98853,0.5741303,5.81,1.9,< LOD,65.2
45.98853,0.5741303,5.81,1.9,< LOD,65.2
46.07778,0.5584583,6.09,3.1,23,218.5
46.07778,0.5584583,6.09,3.1,23,218.5
46.07778,0.5584583,6.09,3.1,23,218.5
46.07778,0.5584583,6.09,3.1,23,218.5
46.07778,0.5584583,6.09,3.1,23,218.5
45.79441,0.6339042,6.43,2.7,39.5,423.8
45.79441,0.6339042,6.43,2.7,39.5,423.8
45.79441,0.6339042,6.43,2.7,39.5,423.8
45.79441,0.6339042,6.43,2.7,39.5,423.8
45.79441,0.6339042,6.43,2.7,39.5,423.8
46.865163262,0.443631036,7.27,1.6,36.8,583.9
46.86516,0.443631,7.27,1.6,36.8,583.9
46.86516,0.443631,7.27,1.6,36.8,583.9
46.86516,0.443631,7.27,1.6,36.8,583.9
46.86516,0.443631,7.27,1.6,36.8,583.9
46.91867,0.4338558,6.75,2.3,35.5,538.9
46.91867,0.4338558,6.75,2.3,35.5,538.9
46.91867,0.4338558,6.75,2.3,35.5,538.9
46.91867,0.4338558,6.75,2.3,35.5,538.9
46.91867,0.4338558,6.75,2.3,35.5,538.9
46.01092,0.6222617,6.41,1.9,11,83.8
46.01092,0.6222617,6.41,1.9,11,83.8
46.01092,0.6222617,6.41,1.9,11,83.8
46.01092,0.6222617,6.41,1.9,11,83.8
46.01092,0.6222617,6.41,1.9,11,83.8
46.81396,0.4793914,5.93,1.1,21,121.6
46.81396,0.4793914,5.93,1.1,21,121.6
46.81396,0.4793914,5.93,1.1,21,121.6
46.81396,0.4793914,5.93,1.1,21,121.6
46.81396,0.4793914,5.93,1.1,21,121.6
46.84964,0.4729116,7.24,2.8,31.9,1426.6
46.84964,0.4729116,7.24,2.8,31.9,1426.6
46.84964,0.4729116,7.24,2.8,31.9,1426.6
46.84964,0.4729116,7.24,2.8,31.9,1426.6
46.84964,0.4729116,7.24,2.8,31.9,1426.6
46.94113,0.4827357,5.63,2.2,47,138.8
46.94113,0.4827357,5.63,2.2,47,138.8
46.94113,0.4827357,5.63,2.2,47,138.8
46.94113,0.4827357,5.63,2.2,47,138.8
46.94113,0.4827357,5.63,2.2,47,138.8
45.96188,0.6828097,5.59,2.8,< LOD,106.6
45.96188,0.6828097,5.59,2.8,< LOD,106.6
45.96188,0.6828097,5.59,2.8,< LOD,106.6
45.96188,0.6828097,5.59,2.8,< LOD,106.6
45.96188,0.6828097,5.59,2.8,< LOD,106.6
46.34355,0.6947139,5.7,1.3,30.6,150.4
46.34355,0.6947139,5.7,1.3,30.6,150.4
46.34355,0.6947139,5.7,1.3,30.6,150.4
46.34355,0.6947139,5.7,1.3,30.6,150.4
46.34355,0.6947139,5.7,1.3,30.6,150.4
46.5042,0.666522,6.47,1.2,32.5,184
46.5042,0.666522,6.47,1.2,32.5,184
46.5042,0.666522,6.47,1.2,32.5,184
46.5042,0.666522,6.47,1.2,32.5,184
46.131552566,0.757657197,6.45,1.4,10,132
46.13155,0.7576572,6.45,1.4,10,132
46.13155,0.7576572,6.45,1.4,10,132
46.13155,0.7576572,6.45,1.4,10,132
46.13155,0.7576572,6.45,1.4,10,132
45.93734,0.8169803,5.89,1.3,< LOD,48.4
45.93734,0.8169803,5.89,1.3,< LOD,48.4
45.93734,0.8169803,5.89,1.3,< LOD,48.4
45.93734,0.8169803,5.89,1.3,< LOD,48.4
46.00878,0.8047884,5.71,2.9,10.7,57.6
46.00878,0.8047884,5.71,2.9,10.7,57.6
46.00878,0.8047884,5.71,2.9,10.7,57.6
46.00878,0.8047884,5.71,2.9,10.7,57.6
46.46809,1.092675,6.95,1.4,35,81.1
46.46809,1.092675,6.95,1.4,35,81.1
46.46809,1.092675,6.95,1.4,35,81.1
46.46809,1.092675,6.95,1.4,35,81.1
47.35068,12.42073,4.58,10.6,45.5,267.9
47.35068,12.42073,4.58,10.6,45.5,267.9
47.51201,12.45482,5.66,5.3,15.5,246.5
47.51201,12.45482,5.66,5.3,15.5,246.5
47.51201,12.45482,5.66,5.3,15.5,246.5
47.51201,12.45482,5.66,5.3,15.5,246.5
57.74853,13.23801,4.06,2.6,< LOD,63.7
57.74853,13.23801,4.06,2.6,< LOD,63.7
57.74853,13.23801,4.06,2.6,< LOD,63.7
57.74853,13.23801,4.06,2.6,< LOD,63.7
56.52576,13.19947,5.98,4.5,73,77.8
56.52576,13.19947,5.98,4.5,73,77.8
56.52576,13.19947,5.98,4.5,73,77.8
47.34045,12.84369,4.62,5.3,22.9,124.2
57.48703,14.21592,4.62,1.8,21.1,38.5
57.48703,14.21592,4.62,1.8,21.1,38.5
57.48703,14.21592,4.62,1.8,21.1,38.5
57.48703,14.21592,4.62,1.8,21.1,38.5
63.91441,15.21244,4.32,1.4,11.5,44.6
63.91441,15.21244,4.32,1.4,11.5,44.6
63.91441,15.21244,4.32,1.4,11.5,44.6
63.91441,15.21244,4.32,1.4,11.5,44.6
57.44353,14.44435,4.22,4.8,23.3,93.5
57.44353,14.44435,4.22,4.8,23.3,93.5
57.44353,14.44435,4.22,4.8,23.3,93.5
57.44353,14.44435,4.22,4.8,23.3,93.5
61.34433,15.31229,4.03,4.9,21.6,338.6
61.34433,15.31229,4.03,4.9,21.6,338.6
61.34433,15.31229,4.03,4.9,21.6,338.6
46.50049,13.78885,5.36,6.5,14.4,145.1
46.50049,13.78885,5.36,6.5,14.4,145.1
59.95452,15.3075,4.21,9.5,20,313.8
59.95452,15.3075,4.21,9.5,20,313.8
59.95452,15.3075,4.21,9.5,20,313.8
59.95452,15.3075,4.21,9.5,20,313.8
43.29728,1.759311,8.32,0.8,< LOD,113.2
43.29728,1.759311,8.32,0.8,< LOD,113.2
43.29728,1.759311,8.32,0.8,< LOD,113.2
43.29728,1.759311,8.32,0.8,< LOD,113.2
43.29728,1.759311,8.32,0.8,< LOD,113.2
43.30122,1.808253,7.75,2.4,13.5,178.9
43.30122,1.808253,7.75,2.4,13.5,178.9
43.30122,1.808253,7.75,2.4,13.5,178.9
43.30122,1.808253,7.75,2.4,13.5,178.9
43.314837918,1.979597005,7.89,1.2,24,212.9
43.31484,1.979597,7.89,1.2,24,212.9
43.31484,1.979597,7.89,1.2,24,212.9
43.31484,1.979597,7.89,1.2,24,212.9
43.31484,1.979597,7.89,1.2,24,212.9
43.24035,2.187508,8.09,1.4,19.7,218.3
43.24035,2.187508,8.09,1.4,19.7,218.3
43.24035,2.187508,8.09,1.4,19.7,218.3
43.24035,2.187508,8.09,1.4,19.7,218.3
43.18701,2.441422,8.14,1.3,10.5,213.6
43.18701,2.441422,8.14,1.3,10.5,213.6
43.18701,2.441422,8.14,1.3,10.5,213.6
43.32877,2.645667,8.14,1.5,13.9,306.8
43.32877,2.645667,8.14,1.5,13.9,306.8
43.32877,2.645667,8.14,1.5,13.9,306.8
43.32877,2.645667,8.14,1.5,13.9,306.8
43.60507,2.71002,8.3,1,< LOD,174.6
43.60507,2.71002,8.3,1,< LOD,174.6
43.60507,2.71002,8.3,1,< LOD,174.6
43.60507,2.71002,8.3,1,< LOD,174.6
43.60507,2.71002,8.3,1,< LOD,174.6
43.19732,2.834852,8.24,0.8,< LOD,180.5
43.19732,2.834852,8.24,0.8,< LOD,180.5
